TimeStamp,Is_Participate,PosterScore,PhraseScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton,SuveyType,PraseType,,
8/21/2024 11:29:44,Yes,70,40,1,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,日本語として違和感のある設問があった,ゴミの分別,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:29:49,Yes,60,40,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:30:17,Yes,50,10,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,No,3,3,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:30:27,Yes,3,20,1,4,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,5,とにかくゴミは必ず分別しなさい。自分の自治体の方法でいいと思う,ゴミはまだまだ減らせる各自ががんばれ,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:30:40,Yes,4,3,2,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,4,3,紙は、とあるが、再生不能な紙もあるので一律に言ってしまうのは問題がある,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:30:50,Yes,2,3,1,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,2,2,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:30:58,Yes,80,50,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,ごみの分別について考えさせられた。,概ね決められたとおりに分別している。,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:33:17,Yes,100,80,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,紙の分別は特に難しいので、どのような紙はリサイクル出来ないのか、はたまたどのようなものはリサイクル可能なのか、説明してもらえると迷わなくて済むと思った,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:36:16,Yes,80,1,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,No,4,4,ごみの分別詳細の看板を所々に設置してほしい,ゴミ分別よりも、早く戦争を終わらして二酸化炭素を出さないでほしい❕❕,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:36:28,Yes,75,80,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:22:39,Yes,70,70,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,3,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:23:17,Yes,50,30,1,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,5,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:23:37,Yes,90,10,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:24:07,Yes,3,15,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:24:55,Yes,5,2,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,2,広義の分別と、狭義の分別がごちゃ混ぜになっていると感じた,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:28:59,Yes,90,80,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,より一層生活から出るゴミに意識を向けようと思った,なるべく生ゴミを出さないように食材をムダにしない,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:37:32,Yes,5,8,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,female,Yes,4,1,ごみの分別する場所について調べてみようと思いました,地域の指定通りのことしか行っていません。,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:38:29,Yes,7,60,2,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:42:12,Yes,3,60,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,ごみの分別の地域差,過剰包装を避ける,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 12:46:03,Yes,60,50,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,ごみの分別の地域差,過剰包装を避ける,a3,紙は燃えるごみに分別しないでください。,,
8/21/2024 11:03:52,Yes,70,50,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,特にない,特にない,a4,紙は資源ごみに分別してください。,,
8/21/2024 11:03:59,Yes,50,50,3,2,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,,,a4,紙は資源ごみに分別してください。,,
8/21/2024 11:06:21,Yes,5,10,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,根本的にはモラルの問題かと思う,きちんと分別する,a4,紙は資源ごみに分別してください。,,
8/21/2024 11:06:24,Yes,100,14,4,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,2,久々に気付かされる事がありました,ペットボトルと缶、ビンは必ず分別してます,a4,紙は資源ごみに分別してください。,,
