,TimeStamp,SurvayType,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
368,8/21/2024 11:20:16,A4,70,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,NA,NA
369,8/21/2024 11:20:24,A4,60,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,5,4,ゴミの分別は個人個人が気をつけるだけでできる簡単な事なのに、なぜこれほど大変な思いをして、ポスターなどを作る必要があるのか不思議です。一人一人がルールに従ってきちんと分別するべきだと感じました。,最近ではスーパーなどでも簡単にリサイクルを出せる体制が整っているので、捨てる前にきちんと分別して、リサイクルに出せるものは買い物のついでに持っていったりしています。
370,8/21/2024 11:20:48,A4,4,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,あらためてゴミの分別を見直そうと思いました。,NA
371,8/21/2024 11:21:20,A4,40,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,4,3,紙に関する事が多かったが紙の種類によっては再利用できない紙も存在する。,地方行政に従ったゴミの分別をなるべく実行している。
372,8/21/2024 11:21:21,A4,10,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,5,NA,NA
373,8/21/2024 11:22:14,A4,80,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,4,NA,なるべくゴミを減らす、分別する
374,8/21/2024 11:22:15,A4,25,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,ゴミの分別は大事,当たり前のことを普通にやる
375,8/21/2024 11:22:43,A4,60,2,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,NA,NA
376,8/21/2024 11:22:52,A4,60,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,20dai,male,Yes,3,3,NA,NA
377,8/21/2024 11:22:56,A4,3,2,4,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,5,NA,NA
378,8/21/2024 11:22:57,A4,80,1,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,100点満点で点数を判断するのは難しい。,NA
379,8/21/2024 11:23:12,A4,8,4,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,NA,NA
380,8/21/2024 11:23:18,A4,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,環境資源の大切さ,分別できるものはきちんとする
381,8/21/2024 11:23:40,A4,4,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,No,3,2,細かい分別はストレスになる,NA
382,8/21/2024 11:23:42,A4,6,2,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,female,Yes,3,4,NA,NA
383,8/21/2024 11:24:43,A4,40,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,NA,NA
384,8/21/2024 11:24:44,A4,6,3,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,3,NA,NA
385,8/21/2024 11:24:53,A4,50,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,NA,NA
386,8/21/2024 11:25:39,A4,80,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,3,4,NA,NA
387,8/21/2024 11:25:40,A4,63,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,2,2,NA,NA
388,8/21/2024 11:25:45,A4,6,2,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,female,Yes,3,4,NA,NA
389,8/21/2024 11:25:54,A4,80,1,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,100点満点で点数をつけるのは難しい。,NA
390,8/21/2024 11:25:54,A4,30,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,10dai,female,Yes,3,3,NA,NA
391,8/21/2024 11:27:02,A4,50,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,NA,NA
392,8/21/2024 11:27:07,A4,90,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,No,4,4,勉強になりました。,可能な限りゴミが出ないようにしている。
393,8/21/2024 11:27:41,A4,90,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,資源は大切に！,NA
394,8/21/2024 11:27:43,A4,8,3,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,4,NA,NA
395,8/21/2024 11:27:51,A4,30,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,10dai,female,Yes,3,3,NA,NA
396,8/21/2024 11:28:03,A4,85,1,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,NA,NA
397,8/21/2024 11:28:20,A4,6,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,2,2,なし,なし
398,8/21/2024 11:28:51,A4,49,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,female,Yes,3,3,NA,NA
